year_month,date,geography,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,ratio price_total_volume vs prod_total_volume,ratio CA sold vs prod,california,prod,chile,mexico,peru,columbia
3/1/2018,3/11/2018,Sacramento,conventional,1.18,546435.55,151094.92,271726.6,862.4,122751.63,115769.46,1627.32,5354.85,actual,52057338,0.010496802,12.47,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/11/2018,Sacramento,organic,1.9,8634.75,2317.5,3561.2,0,2756.05,2752.63,3.42,0,actual,52057338,0.00016587,789.37,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/18/2018,Sacramento,conventional,1.14,517463.38,154151.99,270169.95,840.67,92300.77,84669.16,734.35,6897.26,actual,51922869,0.009966001,8.01,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/18/2018,Sacramento,organic,1.68,11828.91,1954.32,3597.7,0,6276.89,6270.22,6.67,0,actual,51922869,0.000227817,350.28,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/25/2018,Sacramento,conventional,1.13,570446.95,135652.39,361227.57,812.1,72754.89,67652.14,624.2,4478.55,actual,45807126,0.012453236,8.76,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/25/2018,Sacramento,organic,1.63,9608.95,1902.19,3572.34,0,4134.42,4124.42,10,0,actual,45807126,0.00020977,520.10,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/4/2018,Sacramento,conventional,1.18,559943.98,181586.15,241036.31,1031.75,136289.77,128164.6,2453.04,5672.13,actual,50628975,0.011059753,8.69,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
3/1/2018,3/4/2018,Sacramento,organic,1.83,9611.48,2391.35,3880.13,0,3340,3340,0,0,actual,50628975,0.000189841,506.03,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
3/1/2018,3/11/2018,San Diego,conventional,1.14,512155.1,165801.09,124279.19,16482.97,205591.85,197838.66,6495.41,1257.78,actual,52057338,0.009838288,13.31,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/11/2018,San Diego,organic,1.59,25324.3,1328.95,14303.09,0,9692.26,9692.26,0,0,actual,52057338,0.000486469,269.15,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/18/2018,San Diego,conventional,0.92,643491.07,159346.7,256098.92,13404.8,214640.65,201973.65,9993.67,2673.33,actual,51922869,0.012393211,6.44,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/18/2018,San Diego,organic,1.75,18371.03,836.22,10877.69,0,6657.12,6657.12,0,0,actual,51922869,0.000353814,225.54,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/25/2018,San Diego,conventional,1.1,488321.93,140383.72,156203,13940.11,177795.1,168263.27,7442.94,2088.89,actual,45807126,0.010660392,10.23,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/25/2018,San Diego,organic,1.75,19086.94,865.91,10936.47,0,7284.56,7284.56,0,0,actual,45807126,0.000416681,261.83,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/4/2018,San Diego,conventional,1.24,459124.87,144401.02,122241.79,18028.76,174453.3,165182.9,6458.18,2812.22,actual,50628975,0.009068421,10.59,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
3/1/2018,3/4/2018,San Diego,organic,1.65,24614.51,1558.03,10118.36,0,12938.12,12934.79,3.33,0,actual,50628975,0.000486174,197.59,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
3/1/2018,3/11/2018,San Francisco,conventional,1.29,904333.98,270255.15,434279.15,2517.79,197281.89,193813.92,196.57,3271.4,actual,52057338,0.017371883,7.54,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/11/2018,San Francisco,organic,2.16,25741.84,10368.17,10850.44,0,4523.23,4523.23,0,0,actual,52057338,0.00049449,264.78,6816044,"(2018-03-01,3/11/2018,actual,52057338,6816044,0,45241294,0,0)",0,45241294,0,0
3/1/2018,3/18/2018,San Francisco,conventional,1.38,777300.99,215279.75,435108.21,2698.44,124214.59,119694.95,92.29,4427.35,actual,51922869,0.014970301,5.33,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/18/2018,San Francisco,organic,1.86,38845.77,10129.17,10074.1,0,18642.5,18639.17,3.33,0,actual,51922869,0.000748144,106.66,4143387,"(2018-03-01,3/18/2018,actual,51922869,4143387,0,47779482,0,0)",0,47779482,0,0
3/1/2018,3/25/2018,San Francisco,conventional,1.01,1203274.11,198289.36,895797.12,2202.74,106984.89,103033.73,186.2,3764.96,actual,45807126,0.026268273,4.15,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/25/2018,San Francisco,organic,1.64,34687.2,10102.62,10778.96,0,13805.62,13802.29,3.33,0,actual,45807126,0.000757245,144.08,4997613,"(2018-03-01,3/25/2018,actual,45807126,4997613,0,40809513,0,0)",0,40809513,0,0
3/1/2018,3/4/2018,San Francisco,conventional,1.16,1051308.5,386100.25,426277.63,2512.69,236417.93,231913.11,1286.43,3218.39,actual,50628975,0.020764957,4.63,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
3/1/2018,3/4/2018,San Francisco,organic,2.07,25055.39,9521.74,10818.1,0,4715.55,4715.55,0,0,actual,50628975,0.000494882,194.12,4863680,"(2018-03-01,3/4/2018,actual,50628975,4863680,0,45765295,0,0)",0,45765295,0,0
4/1/2018,4/1/2018,California,conventional,1.21,6134850.93,1998580.7,1843635.19,105071.07,2187563.97,1847127,244874.48,95562.49,actual,39158603,0.156666747,1.34,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/1/2018,California,organic,1.75,221366.5,33892.76,85513.16,0,101960.58,101791.32,169.26,0,actual,39158603,0.005653074,37.24,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/15/2018,California,conventional,1.06,6628348.74,2674908.49,1900645.11,104954.78,1947840.36,1817826.19,76296.6,53717.57,actual,65017211,0.101947602,1.97,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/15/2018,California,organic,1.65,225550.26,49576.77,75449.73,0,100523.76,100483.09,40.67,0,actual,65017211,0.003469085,57.95,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/22/2018,California,conventional,1.06,6979237.55,2132206.83,2953974.58,95722.63,1797333.51,1659351.09,49228.03,88754.39,actual,66889496,0.104339814,2.09,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/22/2018,California,organic,1.6,218738.43,42558.42,68015.05,0,108164.96,108126.29,38.67,0,actual,66889496,0.003270146,66.60,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/29/2018,California,conventional,1.16,6375659.22,2011500.55,2361398.37,101999.26,1900761.04,1756488.68,45676.27,98596.09,actual,57879711,0.110153612,2.58,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/29/2018,California,organic,1.67,218135.24,42524.79,70881,0,104729.45,104679.98,49.47,0,actual,57879711,0.003768769,75.52,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/8/2018,California,conventional,0.93,7980946.27,2742336.49,2991201.15,104338.3,2143070.33,1988641.24,85552.66,68876.43,actual,57742874,0.138215259,1.38,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/8/2018,California,organic,1.75,194627.86,40819.09,66841.11,0,86967.66,86926.93,40.73,0,actual,57742874,0.003370595,56.41,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/1/2018,Los Angeles,conventional,1.1,2908296.55,971376.39,406379.62,69651.39,1460889.15,1257933.72,139669.23,63286.2,actual,39158603,0.074269671,2.83,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/1/2018,Los Angeles,organic,1.72,103982.03,14428.7,41294.82,0,48258.51,48124.84,133.67,0,actual,39158603,0.002655407,79.29,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/15/2018,Los Angeles,conventional,1.01,2897062.33,1114196.83,432868.7,69670.73,1280326.07,1191137.62,58918.76,30269.69,actual,65017211,0.044558391,4.51,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/15/2018,Los Angeles,organic,1.52,127038.59,26356.98,31579.67,0,69101.94,69088.04,13.9,0,actual,65017211,0.001953922,102.88,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/22/2018,Los Angeles,conventional,1.08,2845564.68,1025580.65,528589.43,63289.77,1228104.83,1135114.76,35877.38,57112.69,actual,66889496,0.042541279,5.12,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/22/2018,Los Angeles,organic,1.57,112906.12,20640.45,28358.06,0,63907.61,63898.86,8.75,0,actual,66889496,0.00168795,129.03,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/29/2018,Los Angeles,conventional,1.06,3165706.56,1042854.85,772407.22,69147.43,1281297.06,1180496.53,32636.18,68164.35,actual,57879711,0.054694581,5.20,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/29/2018,Los Angeles,organic,1.68,103260.3,21521.24,30199.83,0,51539.23,51519.33,19.9,0,actual,57879711,0.00178405,159.53,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/8/2018,Los Angeles,conventional,0.97,3218724.02,1213275.37,493085.63,67947.52,1444415.5,1347878.13,58419.42,38117.95,actual,57742874,0.055742359,3.41,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/8/2018,Los Angeles,organic,1.81,96383.93,16300.42,25670.63,0,54412.88,54395.62,17.26,0,actual,57742874,0.001669192,113.90,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/1/2018,Sacramento,conventional,1.35,520502.26,158328.97,281350.28,918.29,79904.72,70373.63,3045.38,6485.71,actual,39158603,0.013292156,15.84,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/1/2018,Sacramento,organic,1.69,11973.68,2328.74,3104.08,0,6540.86,6537.53,3.33,0,actual,39158603,0.000305774,688.56,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/15/2018,Sacramento,conventional,1.14,572067.61,197569.34,295355.71,949.62,78192.94,71798.31,1446.77,4947.86,actual,65017211,0.00879871,22.85,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/15/2018,Sacramento,organic,1.64,10712.25,2401.54,4144.82,0,4165.89,4165.89,0,0,actual,65017211,0.00016476,1220.06,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/22/2018,Sacramento,conventional,1.15,583816.07,155567.66,358683.09,936.54,68628.78,59635.37,1751.66,7241.75,actual,66889496,0.008728068,24.95,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/22/2018,Sacramento,organic,1.5,12283.15,2497.04,4045.59,0,5740.52,5723.85,16.67,0,actual,66889496,0.000183633,1186.06,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/29/2018,Sacramento,conventional,1.34,479557.36,147202.39,253728.49,979.37,77647.11,69915.49,2317.62,5414,actual,57879711,0.008285414,34.35,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/29/2018,Sacramento,organic,1.53,14219.38,2342.23,4287.7,0,7589.45,7582.78,6.67,0,actual,57879711,0.000245671,1158.50,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/8/2018,Sacramento,conventional,0.9,715025.33,203035.15,435717.83,982.09,75290.26,67704.33,1205.69,6380.24,actual,57742874,0.012382919,15.35,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/8/2018,Sacramento,organic,1.51,12152.96,2713.77,4222.72,0,5216.47,5216.47,0,0,actual,57742874,0.000210467,903.34,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/1/2018,San Diego,conventional,1.21,492809.3,131049.45,129866.05,17020.78,214873.02,147871.52,65133.72,1867.78,actual,39158603,0.012584956,16.73,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/1/2018,San Diego,organic,1.8,22140.76,1118.68,14572.91,0,6449.17,6439.17,10,0,actual,39158603,0.000565412,372.37,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/15/2018,San Diego,conventional,1.18,479181.95,150158.45,129717.56,16781.9,182524.04,171637.12,8733.59,2153.33,actual,65017211,0.007370079,27.27,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/15/2018,San Diego,organic,1.91,19647.76,5291.87,10922.64,0,3433.25,3426.58,6.67,0,actual,65017211,0.000302193,665.20,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/22/2018,San Diego,conventional,1.13,512420.25,142432.79,185700.69,15493.81,168792.96,158846.84,7676.12,2270,actual,66889496,0.007660698,28.43,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/22/2018,San Diego,organic,1.87,17964.1,4031.78,9296.1,0,4636.22,4636.22,0,0,actual,66889496,0.000268564,810.98,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/29/2018,San Diego,conventional,1.06,580811.76,137094.31,267253.97,16056.62,160406.86,149416.57,8080.29,2910,actual,57879711,0.010034808,28.36,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/29/2018,San Diego,organic,1.75,16865.2,4520.98,9005.02,0,3339.2,3339.2,0,0,actual,57879711,0.000291384,976.76,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/8/2018,San Diego,conventional,1.06,540826,158065.84,166091.53,17061,199607.63,184278.51,12965.79,2363.33,actual,57742874,0.009366108,20.30,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/8/2018,San Diego,organic,1.96,14335.22,3003.31,7776.95,0,3554.96,3548.29,6.67,0,actual,57742874,0.00024826,765.83,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/1/2018,San Francisco,conventional,1.43,795482.4,232006.31,439602.63,2228.93,121644.53,116307.2,317.62,5019.71,actual,39158603,0.020314371,10.36,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/1/2018,San Francisco,organic,1.82,39339.2,10094.08,9076.99,0,20168.13,20161.46,6.67,0,actual,39158603,0.001004612,209.58,8244614,"(2018-04-01,4/1/2018,actual,39158603,8244614,0,30913989,0,0)",0,30913989,0,0
4/1/2018,4/15/2018,San Francisco,conventional,1.13,1034478.03,435699.38,461266.16,2130.76,135381.73,131445.18,665.77,3270.78,actual,65017211,0.015910834,12.63,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/15/2018,San Francisco,organic,1.94,28690.05,9680.5,11360.41,0,7649.14,7642.48,6.66,0,actual,65017211,0.000441269,455.55,13069634,"(2018-04-01,4/15/2018,actual,65017211,13069634,0,51947577,0,0)",0,51947577,0,0
4/1/2018,4/22/2018,San Francisco,conventional,0.97,1334224.75,270423.2,955734.78,1624.46,106442.31,101299.73,881.52,4261.06,actual,66889496,0.019946701,10.92,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/22/2018,San Francisco,organic,1.57,36189.05,9453.73,10691.02,0,16044.3,16040.97,3.33,0,actual,66889496,0.000541027,402.57,14568602,"(2018-04-01,4/22/2018,actual,66889496,14568602,0,52320894,0,0)",0,52320894,0,0
4/1/2018,4/29/2018,San Francisco,conventional,1.44,771379.01,208864.27,426989.35,1761.65,133763.74,129591.86,252.19,3919.69,actual,57879711,0.013327278,21.36,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/29/2018,San Francisco,organic,1.73,39936.22,9072.35,10465.42,0,20398.45,20394.01,4.44,0,actual,57879711,0.000689987,412.49,16473176,"(2018-04-01,4/29/2018,actual,57879711,16473176,0,41406535,0,0)",0,41406535,0,0
4/1/2018,4/8/2018,San Francisco,conventional,0.87,1459227.33,408167.43,922121.38,2041.12,126897.4,122851,338.29,3708.11,actual,57742874,0.025271124,7.52,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
4/1/2018,4/8/2018,San Francisco,organic,1.69,32215.81,11537.48,12187.06,0,8491.27,8487.94,3.33,0,actual,57742874,0.000557918,340.77,10978270,"(2018-04-01,4/8/2018,actual,57742874,10978270,0,46764604,0,0)",0,46764604,0,0
5/1/2018,5/13/2018,California,conventional,1.05,6788833.84,2571518.16,1741569.28,105679.43,2370066.97,2185146.59,92421.81,92498.57,actual,49634250,0.136777202,1.92,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/13/2018,California,organic,1.77,183923.75,39611.12,72219.65,0,72092.98,72062.98,30,0,actual,49634250,0.003705581,70.75,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/20/2018,California,conventional,1.15,6107948.96,2181143.55,1982500.62,120959.29,1823345.5,1683407.24,47149.23,92789.03,actual,54804644,0.111449478,2.22,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/20/2018,California,organic,1.58,236634.49,39409.43,95574.15,0,101650.91,101620.72,30.19,0,actual,54804644,0.004317782,57.36,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/27/2018,California,conventional,1.15,6508694.8,2262725.96,1862170.67,137705.2,2246092.97,1884065.18,270851.15,91176.64,actual,58216425,0.111801692,2.20,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
5/1/2018,5/27/2018,California,organic,1.61,250116.68,46296.47,104441.05,0,99379.16,99332.74,46.42,0,actual,58216425,0.004296325,57.15,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
5/1/2018,5/6/2018,California,conventional,0.85,10094234.35,3254794.46,3610156.5,105864.37,3123419.02,2796915.41,240425.99,86077.62,actual,43454036,0.232296819,1.33,13377497,"(2018-05-01,5/6/2018,actual,43454036,13377497,0,29744685,331854,0)",0,29744685,331854,0
5/1/2018,5/6/2018,California,organic,1.66,179125.17,45933.7,62169.74,0,71021.73,70998.39,23.34,0,actual,43454036,0.004122176,74.68,13377497,"(2018-05-01,5/6/2018,actual,43454036,13377497,0,29744685,331854,0)",0,29744685,331854,0
5/1/2018,5/13/2018,Los Angeles,conventional,0.92,3344269.24,1278277.84,399397.03,71842.4,1594751.97,1471852.68,60427.89,62471.4,actual,49634250,0.067378257,3.89,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/13/2018,Los Angeles,organic,1.7,95883.72,17566.59,30976.7,0,47340.43,47340.43,0,0,actual,49634250,0.001931806,135.72,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/20/2018,Los Angeles,conventional,1.04,2927652.39,1125760.52,488736.35,79717.52,1233438,1135814.57,32751.81,64871.62,actual,54804644,0.053419787,4.64,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/20/2018,Los Angeles,organic,1.55,110641.29,18161.03,43747.54,0,48732.72,48725.79,6.93,0,actual,54804644,0.002018831,122.68,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/27/2018,Los Angeles,conventional,1.02,3184339.1,1240830.21,387388.36,89543.17,1466577.36,1248494.73,154495.44,63587.19,actual,58216425,0.054698293,4.49,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
5/1/2018,5/27/2018,Los Angeles,organic,1.55,118992.1,21923.37,47370.84,0,49697.89,49672.48,25.41,0,actual,58216425,0.002043961,120.13,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
5/1/2018,5/6/2018,Los Angeles,conventional,0.84,4576287.5,1597424.84,701162.62,71431.52,2206268.52,2011254.18,137804.97,57209.37,actual,43454036,0.10531329,2.92,13377497,"(2018-05-01,5/6/2018,actual,43454036,13377497,0,29744685,331854,0)",0,29744685,331854,0
5/1/2018,5/6/2018,Los Angeles,organic,1.66,90590.94,22997.06,23616.8,0,43977.08,43963.75,13.33,0,actual,43454036,0.002084753,147.67,13377497,"(2018-05-01,5/6/2018,actual,43454036,13377497,0,29744685,331854,0)",0,29744685,331854,0
5/1/2018,5/13/2018,Sacramento,conventional,1.24,528952.41,191712.67,248330.64,837.59,88071.51,80397.16,1005.77,6668.58,actual,49634250,0.010657004,24.60,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/13/2018,Sacramento,organic,1.64,10330.34,2163.21,3679.52,0,4487.61,4470.94,16.67,0,actual,49634250,0.000208129,1259.71,13013238,"(2018-05-01,5/13/2018,actual,49634250,13013238,0,36478789,142223,0)",0,36478789,142223,0
5/1/2018,5/20/2018,Sacramento,conventional,1.32,495650.7,162350.96,259352.64,800.63,73146.47,65525.82,2189.95,5430.7,actual,54804644,0.009043954,27.39,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/20/2018,Sacramento,organic,1.57,11659.38,2034.44,3712.52,0,5912.42,5912.42,0,0,actual,54804644,0.000212744,1164.18,13573634,"(2018-05-01,5/20/2018,actual,54804644,13573634,0,40946564,284446,0)",0,40946564,284446,0
5/1/2018,5/27/2018,Sacramento,conventional,1.33,528364.19,166484.83,278421.43,753.04,82704.89,75557.59,1683.89,5463.41,actual,58216425,0.009075861,27.05,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
5/1/2018,5/27/2018,Sacramento,organic,1.65,13106.15,2557.81,4400.52,0,6147.82,6144.49,3.33,0,actual,58216425,0.000225128,1090.63,14293995,"(2018-05-01,5/27/2018,actual,58216425,14293995,0,41926134,1996296,0)",0,41926134,1996296,0
