year_month,geography,timeframe,date,type,avg_price,prices_total_volume,units_4046,units_4225,units_4770,total_bags,s_bags,l_bags,xl_bags
2020-07-01,NewOrleans/Mobile,weekly,2020-07-12,organic,1.46,8062.58,103.21,0.0,0.0,7959.37,2884.69,5074.68,0.0
2020-07-01,NewOrleans/Mobile,weekly,2020-07-05,organic,1.31,9639.15,122.61,0.0,0.0,9516.54,5323.51,4193.03,0.0
2020-06-01,NewOrleans/Mobile,weekly,2020-06-28,organic,1.35,4915.86,107.6,0.0,0.0,4808.26,4808.26,0.0,0.0
2020-06-01,NewOrleans/Mobile,weekly,2020-06-21,organic,1.4,5567.68,196.2,0.0,0.0,5371.48,5371.48,0.0,0.0
2020-07-01,NewYork,weekly,2020-07-12,organic,1.93,107483.09,10109.83,15183.16,1920.51,80269.59,79834.53,435.06,0.0
2020-07-01,NewYork,weekly,2020-07-05,organic,1.91,114709.23,10459.21,16217.82,1912.67,86119.53,85844.55,274.98,0.0
2020-06-01,NewYork,weekly,2020-06-28,organic,1.89,115905.45,9786.29,15790.76,1727.27,88601.13,87754.25,846.88,0.0
2020-06-01,NewYork,weekly,2020-06-21,organic,1.89,119962.56,10560.91,18275.08,1902.44,89224.13,88385.99,838.14,0.0
2020-07-01,Northeast,weekly,2020-07-12,organic,1.83,308326.05,19117.07,33044.84,1699.62,254464.52,231273.72,23190.8,0.0
2020-07-01,Northeast,weekly,2020-07-05,organic,1.81,321632.44,20813.28,30831.24,1692.87,268295.05,247219.79,21075.26,0.0
2020-06-01,Northeast,weekly,2020-06-28,organic,1.81,317539.6,19713.63,29903.4,1576.64,266345.93,244982.08,21363.85,0.0
2020-06-01,Northeast,weekly,2020-06-21,organic,1.81,337339.1,21248.9,39740.74,1688.5,274660.96,251635.99,23024.97,0.0
2020-07-01,NorthernNewEngland,weekly,2020-07-12,organic,1.7,37017.37,82.5,1105.1,0.0,35829.77,18707.24,17122.53,0.0
2020-07-01,NorthernNewEngland,weekly,2020-07-05,organic,1.74,39659.08,68.2,1083.59,0.0,38507.29,22777.62,15729.67,0.0
2020-06-01,NorthernNewEngland,weekly,2020-06-28,organic,1.72,36682.99,69.3,916.77,0.0,35696.92,20435.38,15261.54,0.0
2020-06-01,NorthernNewEngland,weekly,2020-06-21,organic,1.67,34894.3,105.9,718.65,0.0,34069.75,18868.51,15201.24,0.0
2020-07-01,Orlando,weekly,2020-07-12,organic,1.32,9250.99,130.17,2.17,0.0,9118.65,8324.21,794.44,0.0
2020-07-01,Orlando,weekly,2020-07-05,organic,1.17,11893.21,151.98,3.36,0.0,11737.87,11724.54,13.33,0.0
2020-06-01,Orlando,weekly,2020-06-28,organic,1.18,12235.23,111.77,2.27,0.0,12121.19,12121.19,0.0,0.0
2020-06-01,Orlando,weekly,2020-06-21,organic,1.19,11909.29,58.59,1.12,0.0,11849.58,11849.58,0.0,0.0
2020-07-01,Philadelphia,weekly,2020-07-12,organic,1.77,29872.0,2026.22,3802.24,0.0,24043.54,22341.79,1701.75,0.0
2020-07-01,Philadelphia,weekly,2020-07-05,organic,1.75,31974.43,1977.68,4179.47,0.0,25817.28,24450.26,1367.02,0.0
2020-06-01,Philadelphia,weekly,2020-06-28,organic,1.76,32304.64,1946.93,3861.46,0.0,26496.25,24768.36,1727.89,0.0
2020-06-01,Philadelphia,weekly,2020-06-21,organic,1.74,32815.94,2333.85,4610.08,1.28,25870.73,23818.39,2052.34,0.0
2020-07-01,Phoenix/Tucson,weekly,2020-07-12,organic,1.37,29819.38,2472.07,947.51,0.0,26399.8,15725.69,10674.11,0.0
2020-07-01,Phoenix/Tucson,weekly,2020-07-05,organic,1.36,29584.31,2342.02,1005.6,0.0,26236.69,15098.5,11138.19,0.0
2020-06-01,Phoenix/Tucson,weekly,2020-06-28,organic,1.37,28044.21,2067.45,1161.51,0.0,24815.25,14411.29,10403.96,0.0
2020-06-01,Phoenix/Tucson,weekly,2020-06-21,organic,1.39,32900.62,2106.6,2072.6,0.0,28721.42,16569.63,12151.79,0.0
2020-07-01,Pittsburgh,weekly,2020-07-12,organic,1.51,11347.85,3119.06,13.74,0.0,8215.05,8208.38,6.67,0.0
2020-07-01,Pittsburgh,weekly,2020-07-05,organic,1.49,14416.87,3825.78,10.3,0.0,10580.79,10547.46,33.33,0.0
2020-06-01,Pittsburgh,weekly,2020-06-28,organic,1.5,12663.88,3104.11,13.72,0.0,9546.05,9546.05,0.0,0.0
2020-06-01,Pittsburgh,weekly,2020-06-21,organic,1.46,14154.91,3296.0,5.14,0.0,10853.77,10853.77,0.0,0.0
2020-07-01,Plains,weekly,2020-07-12,organic,1.41,73486.06,11323.9,3163.94,25.45,58972.77,46562.09,12410.68,0.0
2020-07-01,Plains,weekly,2020-07-05,organic,1.45,77393.47,16316.99,3619.8,21.2,57435.48,47698.18,9737.3,0.0
2020-06-01,Plains,weekly,2020-06-28,organic,1.44,71258.08,13672.16,3495.8,72.08,54018.04,44011.58,10006.46,0.0
2020-06-01,Plains,weekly,2020-06-21,organic,1.49,73737.12,10958.39,4222.84,33.96,58521.93,45052.39,13469.54,0.0
2020-07-01,Portland,weekly,2020-07-12,organic,1.71,57192.57,359.91,6795.44,3.43,50033.79,10634.17,39073.99,325.63
2020-07-01,Portland,weekly,2020-07-05,organic,1.85,54273.53,465.1,6435.21,0.0,47373.22,10268.11,36498.49,606.62
2020-06-01,Portland,weekly,2020-06-28,organic,1.86,45973.37,422.15,6568.17,0.0,38983.05,10997.05,27980.3,5.7
2020-06-01,Portland,weekly,2020-06-21,organic,1.65,53635.8,401.09,7712.86,0.0,45521.85,11602.8,33919.05,0.0
2020-07-01,Raleigh/Greensboro,weekly,2020-07-12,organic,1.53,28853.57,980.17,4719.88,57.19,23096.33,21273.38,1822.95,0.0
2020-07-01,Raleigh/Greensboro,weekly,2020-07-05,organic,1.52,30326.57,1308.23,5017.91,115.28,23885.15,21714.0,2171.15,0.0
2020-06-01,Raleigh/Greensboro,weekly,2020-06-28,organic,1.5,30343.96,984.11,4829.03,68.19,24462.63,21496.41,2966.22,0.0
2020-06-01,Raleigh/Greensboro,weekly,2020-06-21,organic,1.58,23099.89,982.1,4944.62,93.15,17080.02,12047.56,5032.46,0.0
2020-07-01,Richmond/Norfolk,weekly,2020-07-12,organic,1.45,23100.94,25.3,2155.7,10.63,20909.31,8428.48,12480.83,0.0
2020-07-01,Richmond/Norfolk,weekly,2020-07-05,organic,1.47,25067.09,35.22,2439.55,9.25,22583.07,11844.86,10738.21,0.0
2020-06-01,Richmond/Norfolk,weekly,2020-06-28,organic,1.41,24479.68,22.88,2076.09,2.64,22378.07,11998.37,10379.7,0.0
2020-06-01,Richmond/Norfolk,weekly,2020-06-21,organic,1.39,21630.69,60.63,2379.2,7.91,19182.95,9250.19,9932.76,0.0
2020-07-01,Roanoke,weekly,2020-07-12,organic,1.56,17179.36,43.65,2092.23,0.0,15043.48,3539.1,11504.38,0.0
2020-07-01,Roanoke,weekly,2020-07-05,organic,1.49,18263.99,11.6,1808.19,0.0,16444.2,4206.03,12238.17,0.0
2020-06-01,Roanoke,weekly,2020-06-28,organic,1.46,16572.21,8.69,1743.56,0.0,14819.96,4938.82,9881.14,0.0
2020-06-01,Roanoke,weekly,2020-06-21,organic,1.32,17413.75,20.18,1813.44,0.0,15580.13,5634.53,9945.6,0.0
2020-07-01,Sacramento,weekly,2020-07-12,organic,1.65,24102.6,3596.42,3658.33,0.0,16847.85,16535.29,312.56,0.0
2020-07-01,Sacramento,weekly,2020-07-05,organic,1.83,26605.16,6682.72,4242.38,0.0,15680.06,14428.83,1251.23,0.0
2020-06-01,Sacramento,weekly,2020-06-28,organic,1.79,20817.45,5037.99,3360.02,9.4,12410.04,12404.07,5.97,0.0
2020-06-01,Sacramento,weekly,2020-06-21,organic,1.46,28776.1,4018.94,3272.99,1.35,21482.82,21448.29,34.53,0.0
2020-07-01,SanDiego,weekly,2020-07-12,organic,1.98,36413.78,1422.43,1115.51,0.0,33875.84,9922.5,23953.34,0.0
2020-07-01,SanDiego,weekly,2020-07-05,organic,1.99,39211.97,1608.62,1203.07,8.48,36391.8,7085.25,29306.55,0.0
2020-06-01,SanDiego,weekly,2020-06-28,organic,1.58,38068.14,1388.88,1287.13,1.7,35390.43,9229.48,26160.95,0.0
2020-06-01,SanDiego,weekly,2020-06-21,organic,1.78,42579.32,1071.72,1316.86,1.69,40189.05,7341.97,32847.08,0.0
2020-07-01,SanFrancisco,weekly,2020-07-12,organic,2.01,74092.39,11987.92,7187.44,8.78,54908.25,53657.74,1250.51,0.0
2020-07-01,SanFrancisco,weekly,2020-07-05,organic,2.01,79382.56,9704.82,7098.57,13.17,62566.0,56025.24,6540.76,0.0
2020-06-01,SanFrancisco,weekly,2020-06-28,organic,2.03,66053.46,15960.4,6545.7,29.27,43518.09,42574.82,943.27,0.0
2020-06-01,SanFrancisco,weekly,2020-06-21,organic,1.94,74511.93,12375.64,7040.83,26.35,55069.11,54431.55,637.56,0.0
2020-07-01,Seattle,weekly,2020-07-12,organic,2.09,58603.3,497.72,7381.76,38.08,50685.74,10726.55,39509.77,449.42
2020-07-01,Seattle,weekly,2020-07-05,organic,2.02,69103.79,599.04,8279.03,60.3,60165.42,7587.66,51333.95,1243.81
2020-06-01,Seattle,weekly,2020-06-28,organic,2.07,60898.12,603.15,9140.19,1.31,51153.47,7448.5,43704.97,0.0
2020-06-01,Seattle,weekly,2020-06-21,organic,2.04,64087.24,705.66,9504.43,27.42,53849.73,14653.48,39194.8,1.45
2020-07-01,SouthCarolina,weekly,2020-07-12,organic,1.64,28389.98,745.45,4111.49,50.61,23482.43,13754.17,9728.26,0.0
2020-07-01,SouthCarolina,weekly,2020-07-05,organic,1.51,32232.21,913.14,3975.19,92.14,27251.74,17813.47,9438.27,0.0
2020-06-01,SouthCarolina,weekly,2020-06-28,organic,1.53,30367.84,758.06,4146.42,91.98,25371.38,16460.2,8911.18,0.0
2020-06-01,SouthCarolina,weekly,2020-06-21,organic,1.49,32577.24,832.32,4201.52,72.57,27470.83,14730.39,12740.44,0.0
2020-07-01,SouthCentral,weekly,2020-07-12,organic,1.29,226373.8,11155.73,3221.02,3352.56,208644.49,138751.09,69893.4,0.0
2020-07-01,SouthCentral,weekly,2020-07-05,organic,1.32,264427.91,16247.57,3211.28,3416.59,241552.47,159707.13,81845.34,0.0
2020-06-01,SouthCentral,weekly,2020-06-28,organic,1.31,242889.07,14994.59,2743.8,4252.47,220898.21,140355.09,80543.12,0.0
2020-06-01,SouthCentral,weekly,2020-06-21,organic,1.32,241716.62,14560.43,2945.64,3472.73,220737.82,149739.85,70997.97,0.0
2020-07-01,Southeast,weekly,2020-07-12,organic,1.54,151723.75,2075.72,10592.22,45.38,139010.43,71433.44,67576.99,0.0
2020-07-01,Southeast,weekly,2020-07-05,organic,1.38,179713.02,2523.59,9616.57,82.12,167490.74,111901.92,55588.82,0.0
2020-06-01,Southeast,weekly,2020-06-28,organic,1.39,170889.93,2063.79,9093.86,81.77,159650.51,108928.42,50722.09,0.0
2020-06-01,Southeast,weekly,2020-06-21,organic,1.36,180137.34,2187.24,9556.53,64.23,168329.34,109847.98,58481.36,0.0
2020-07-01,Spokane,weekly,2020-07-12,organic,1.79,8713.44,42.63,867.54,0.0,7803.27,3173.07,4554.41,75.79
2020-07-01,Spokane,weekly,2020-07-05,organic,1.9,11854.13,80.93,828.44,0.0,10944.76,4498.97,6116.88,328.91
2020-06-01,Spokane,weekly,2020-06-28,organic,1.95,7631.37,21.28,795.8,0.0,6814.29,1043.23,5771.06,0.0
2020-06-01,Spokane,weekly,2020-06-21,organic,1.74,8142.91,23.39,903.52,0.0,7216.0,1596.49,5619.51,0.0
2020-07-01,StLouis,weekly,2020-07-12,organic,1.99,7086.82,1061.56,1399.76,8.61,4616.89,2733.33,1883.56,0.0
2020-07-01,StLouis,weekly,2020-07-05,organic,2.02,8903.58,1621.32,1760.75,8.6,5512.91,2997.78,2515.13,0.0
2020-06-01,StLouis,weekly,2020-06-28,organic,1.93,8183.94,1188.13,1558.53,41.5,5395.78,3333.33,2062.45,0.0
2020-06-01,StLouis,weekly,2020-06-21,organic,1.95,8934.65,1195.32,1808.5,10.01,5920.82,3555.56,2365.26,0.0
2020-07-01,Syracuse,weekly,2020-07-12,organic,1.65,4515.61,372.59,185.66,0.0,3957.36,3387.03,570.33,0.0
2020-07-01,Syracuse,weekly,2020-07-05,organic,1.61,4280.86,271.58,109.67,0.0,3899.61,3392.39,507.22,0.0
2020-06-01,Syracuse,weekly,2020-06-28,organic,1.64,4328.89,378.82,112.1,0.0,3837.97,3404.28,433.69,0.0
2020-06-01,Syracuse,weekly,2020-06-21,organic,1.66,5062.17,284.81,118.78,0.0,4658.58,4213.15,445.43,0.0
2020-07-01,Tampa,weekly,2020-07-12,organic,1.16,10941.71,174.56,0.0,0.0,10767.15,10401.59,365.56,0.0
2020-07-01,Tampa,weekly,2020-07-05,organic,1.16,11411.13,152.81,0.0,0.0,11258.32,11211.65,46.67,0.0
2020-06-01,Tampa,weekly,2020-06-28,organic,1.19,11852.73,156.06,0.0,0.0,11696.67,11696.67,0.0,0.0
2020-06-01,Tampa,weekly,2020-06-21,organic,1.19,11130.7,110.61,0.0,0.0,11020.09,11020.09,0.0,0.0
2020-07-01,TotalUS,weekly,2020-07-12,organic,1.64,2071489.81,137270.51,160186.45,6506.73,1767512.03,1032775.83,733650.89,1085.31
2020-07-01,TotalUS,weekly,2020-07-05,organic,1.63,2239483.59,147332.86,159243.48,7125.74,1925781.51,1122656.11,800243.48,2881.92
2020-06-01,TotalUS,weekly,2020-06-28,organic,1.59,2083765.75,143548.5,154745.67,7785.77,1777681.88,1069612.68,708061.87,7.33
2020-06-01,TotalUS,weekly,2020-06-21,organic,1.59,2240038.17,123964.22,173127.6,6587.39,1936332.22,1122846.75,813482.54,2.93
2020-07-01,West,weekly,2020-07-12,organic,1.64,387388.09,47856.87,27231.87,1117.08,311182.27,144427.96,165669.0,1085.31
2020-07-01,West,weekly,2020-07-05,organic,1.65,418694.55,40509.98,28338.93,1549.89,348295.75,151982.82,193431.01,2881.92
2020-06-01,West,weekly,2020-06-28,organic,1.66,370588.73,41634.93,29566.36,1493.12,297894.32,141586.08,156300.91,7.33
2020-06-01,West,weekly,2020-06-21,organic,1.58,408166.67,29156.32,33693.95,987.57,344328.83,157382.07,186943.83,2.93
2020-07-01,WestTex/NewMexico,weekly,2020-07-12,organic,1.5,34669.26,884.79,1216.06,2626.76,29941.65,25402.0,4539.65,0.0
2020-07-01,WestTex/NewMexico,weekly,2020-07-05,organic,1.47,39661.54,831.84,1078.6,3072.38,34678.72,29580.67,5098.05,0.0
2020-06-01,WestTex/NewMexico,weekly,2020-06-28,organic,1.47,44358.33,779.84,1219.82,3456.72,38901.95,32558.89,6343.06,0.0
2020-06-01,WestTex/NewMexico,weekly,2020-06-21,organic,1.44,40888.91,1063.53,1192.51,2192.85,36440.02,29753.95,6686.07,0.0
2020-08-01,Albany,weekly,2020-08-09,conventional,1.04,158384.71,12199.16,123109.61,324.88,22751.06,14527.35,6517.05,1706.66
2020-08-01,Albany,weekly,2020-08-02,conventional,1.04,141565.32,8539.91,110902.91,199.92,21922.58,12299.14,7875.67,1747.77
2020-07-01,Albany,weekly,2020-07-26,conventional,1.45,170140.65,9375.22,130990.0,209.28,29566.15,13672.52,13996.96,1896.67
2020-07-01,Albany,weekly,2020-07-19,conventional,1.17,146516.1,9924.49,107419.12,418.68,28753.81,18848.19,8238.96,1666.66
2020-08-01,Atlanta,weekly,2020-08-09,conventional,0.86,955631.55,415908.7,29288.69,150.25,510283.91,444675.55,63425.25,2183.11
2020-08-01,Atlanta,weekly,2020-08-02,conventional,0.85,954558.43,412667.0,29040.0,67.07,512784.36,455135.38,52910.08,4738.9
2020-07-01,Atlanta,weekly,2020-07-26,conventional,0.86,995363.13,434925.21,33499.32,135.68,526802.92,465734.74,57148.18,3920.0
2020-07-01,Atlanta,weekly,2020-07-19,conventional,0.87,949854.4,395182.65,43598.86,106.58,510966.31,443267.44,65498.98,2199.89
2020-08-01,Baltimore/Washington,weekly,2020-08-09,conventional,1.11,1171083.87,124951.69,474046.98,12055.56,560029.64,238317.49,276883.65,44828.5
2020-08-01,Baltimore/Washington,weekly,2020-08-02,conventional,1.13,1200945.59,122940.65,439764.04,9005.81,629235.09,321648.08,275823.13,31763.88
2020-07-01,Baltimore/Washington,weekly,2020-07-26,conventional,1.2,1136337.4,119528.27,432876.79,8423.05,575509.29,260483.25,287183.93,27842.11
2020-07-01,Baltimore/Washington,weekly,2020-07-19,conventional,1.25,1163328.69,122349.21,457388.89,5938.75,577651.84,267459.59,303742.87,6449.38
2020-08-01,Boise,weekly,2020-08-09,conventional,1.14,141791.88,35379.35,9388.11,5614.85,91409.57,48898.59,35344.0,7166.98
2020-08-01,Boise,weekly,2020-08-02,conventional,1.13,143213.17,33437.95,7587.67,2352.42,99835.13,44901.26,40170.78,14763.09
2020-07-01,Boise,weekly,2020-07-26,conventional,1.02,158309.58,39966.07,8354.36,1363.31,108625.84,63113.99,31673.34,13838.51
2020-07-01,Boise,weekly,2020-07-19,conventional,1.18,144481.35,36669.26,8938.67,1516.85,97356.57,39096.54,41652.34,16607.69
2020-08-01,Boston,weekly,2020-08-09,conventional,1.34,731466.59,17036.14,500157.82,456.68,213815.95,202807.95,8725.78,2282.22
2020-08-01,Boston,weekly,2020-08-02,conventional,1.36,750110.42,16613.96,511157.51,478.26,221860.69,210064.53,9932.82,1863.34
2020-07-01,Boston,weekly,2020-07-26,conventional,1.4,785472.27,18369.94,544990.87,684.53,221426.93,201132.11,17889.27,2405.55
2020-07-01,Boston,weekly,2020-07-19,conventional,1.4,812868.37,17233.0,515485.92,633.63,279515.82,253739.18,22523.31,3253.33
2020-08-01,Buffalo/Rochester,weekly,2020-08-09,conventional,0.96,250368.23,54841.07,58267.24,2041.25,135218.67,115050.85,17052.27,3115.55
2020-08-01,Buffalo/Rochester,weekly,2020-08-02,conventional,1.04,214981.41,23351.82,57504.2,2770.1,131355.29,104921.6,23438.14,2995.55
2020-07-01,Buffalo/Rochester,weekly,2020-07-26,conventional,1.06,209462.71,29858.43,60293.85,3067.37,116243.06,92805.71,19327.36,4109.99
2020-07-01,Buffalo/Rochester,weekly,2020-07-19,conventional,1.04,238868.46,25130.25,62910.97,3395.75,147431.49,120583.28,22989.33,3858.88
2020-08-01,California,weekly,2020-08-09,conventional,1.23,7790367.73,1943744.9,1393097.5,198376.1,4255149.23,2094327.51,2003610.81,157210.91
2020-08-01,California,weekly,2020-08-02,conventional,1.29,7527240.75,2146675.03,1083053.58,236745.97,4060766.17,2014382.44,1766617.51,279766.22
2020-07-01,California,weekly,2020-07-26,conventional,1.2,8116436.1,2365888.8,943601.53,251581.14,4555364.63,2411609.55,1847046.79,296708.29
2020-07-01,California,weekly,2020-07-19,conventional,1.18,7844437.2,2225170.09,1042706.0,233506.71,4343054.4,2125611.52,1809683.51,407759.37
2020-08-01,Charlotte,weekly,2020-08-09,conventional,1.12,364488.65,157858.83,65639.98,5342.03,135647.81,73961.6,58432.87,3253.34
2020-08-01,Charlotte,weekly,2020-08-02,conventional,0.89,473164.05,164599.64,60153.13,4962.94,243448.34,168778.99,70114.92,4554.43
2020-07-01,Charlotte,weekly,2020-07-26,conventional,1.05,406536.86,173766.81,66320.24,7083.24,159366.57,85297.45,70074.68,3994.44
2020-07-01,Charlotte,weekly,2020-07-19,conventional,1.07,405335.63,173877.27,69820.91,7870.89,153766.56,81070.12,69427.37,3269.07
2020-08-01,Chicago,weekly,2020-08-09,conventional,1.27,932153.08,100834.67,150309.01,69338.56,611670.84,329301.24,203103.6,79266.0
2020-08-01,Chicago,weekly,2020-08-02,conventional,1.07,1216612.19,132515.6,147086.34,66665.19,870345.06,570863.43,171809.39,127672.24
2020-07-01,Chicago,weekly,2020-07-26,conventional,1.29,997278.51,137860.05,203794.4,75995.38,579628.68,237138.41,242898.54,99591.73
2020-07-01,Chicago,weekly,2020-07-19,conventional,1.21,1087749.29,201125.87,225906.54,49923.02,610793.86,228887.36,352548.27,29358.23
2020-08-01,Cincinnati/Dayton,weekly,2020-08-09,conventional,0.92,355079.12,85089.7,21851.74,12015.57,236122.11,218177.66,11832.72,6111.73
2020-08-01,Cincinnati/Dayton,weekly,2020-08-02,conventional,0.86,407609.01,108274.53,18801.31,10576.57,269956.6,252358.53,8649.82,8948.25
2020-07-01,Cincinnati/Dayton,weekly,2020-07-26,conventional,0.85,438549.27,112503.21,35068.95,10035.22,280941.89,265699.21,11849.85,3392.83
2020-07-01,Cincinnati/Dayton,weekly,2020-07-19,conventional,1.01,389491.35,86681.17,45161.08,10863.0,246786.1,233235.94,4607.49,8942.67
2020-08-01,Columbus,weekly,2020-08-09,conventional,0.88,279553.55,68814.15,18591.88,2518.0,189629.52,184211.33,3993.96,1424.23
2020-08-01,Columbus,weekly,2020-08-02,conventional,0.84,297918.1,86638.28,16657.91,3472.24,191149.67,182890.04,5175.54,3084.09
2020-07-01,Columbus,weekly,2020-07-26,conventional,0.79,331018.23,93353.9,31166.27,2795.73,203702.33,195019.8,5860.94,2821.59
2020-07-01,Columbus,weekly,2020-07-19,conventional,0.89,313308.98,81102.81,39193.16,2885.96,190127.05,181791.83,3923.76,4411.46
2020-08-01,Dallas/FtWorth,weekly,2020-08-09,conventional,0.77,1888432.66,621541.37,219892.24,24287.51,1022711.54,716032.6,305554.64,1124.3
2020-08-01,Dallas/FtWorth,weekly,2020-08-02,conventional,0.72,1851933.36,610727.1,239854.31,21655.28,979696.67,591874.43,385727.27,2094.97
2020-07-01,Dallas/FtWorth,weekly,2020-07-26,conventional,0.75,1824555.03,647901.85,200645.04,28057.56,947950.58,620876.8,326563.69,510.09
2020-07-01,Dallas/FtWorth,weekly,2020-07-19,conventional,0.73,1925984.14,661310.68,179029.77,29960.34,1055683.35,752903.38,302427.55,352.42
2020-08-01,Denver,weekly,2020-08-09,conventional,1.05,1113416.5,209749.78,141020.88,5990.9,756654.94,419603.61,317692.23,19359.1
2020-08-01,Denver,weekly,2020-08-02,conventional,1.03,981905.78,187251.88,121843.12,6279.69,666531.09,349878.1,289748.47,26904.52
2020-07-01,Denver,weekly,2020-07-26,conventional,1.08,962295.43,195130.95,115141.59,6294.47,645728.42,358750.55,260580.96,26396.91
2020-07-01,Denver,weekly,2020-07-19,conventional,1.01,1072048.16,194547.01,137892.21,8198.08,731410.86,364132.7,343000.23,24277.93
2020-08-01,Detroit,weekly,2020-08-09,conventional,1.01,547263.29,127261.3,35276.32,39058.47,345667.2,329666.22,9815.79,6185.19
2020-08-01,Detroit,weekly,2020-08-02,conventional,0.91,628713.2,180038.11,33511.76,41777.1,373386.23,353186.92,9611.37,10587.94
2020-07-01,Detroit,weekly,2020-07-26,conventional,0.8,781709.49,192714.86,68980.11,131858.46,388156.06,351215.48,11844.1,25096.48
2020-07-01,Detroit,weekly,2020-07-19,conventional,0.93,713410.2,141821.24,77460.67,148866.45,345261.84,304588.27,8906.52,31767.05
2020-08-01,GrandRapids,weekly,2020-08-09,conventional,1.31,191693.53,23157.13,48365.1,39085.66,81085.64,66324.86,3811.2,10949.58
2020-08-01,GrandRapids,weekly,2020-08-02,conventional,1.16,228713.37,44055.93,74812.0,40261.92,69583.52,53137.29,5997.53,10448.7
2020-07-01,GrandRapids,weekly,2020-07-26,conventional,0.91,332440.9,38120.66,86264.31,113868.62,94187.31,49410.62,14912.14,29864.55
2020-07-01,GrandRapids,weekly,2020-07-19,conventional,0.95,361258.86,38097.41,85591.89,139848.95,97720.61,50680.62,6216.88,40823.11
2020-08-01,GreatLakes,weekly,2020-08-09,conventional,1.03,4760001.93,961639.57,644353.42,248372.38,2905636.56,2292803.41,445912.56,166920.59
2020-08-01,GreatLakes,weekly,2020-08-02,conventional,0.96,5408176.04,1236307.25,689568.13,249328.47,3232972.19,2581600.77,413000.1,238371.32
2020-07-01,GreatLakes,weekly,2020-07-26,conventional,0.92,5881742.5,1336575.07,909151.9,541656.96,3094358.57,2274637.37,573478.27,246242.93
2020-07-01,GreatLakes,weekly,2020-07-19,conventional,0.99,5811813.4,1194663.26,998467.85,596624.74,3022057.55,2148712.8,659865.72,213479.03
2020-08-01,Harrisburg/Scranton,weekly,2020-08-09,conventional,1.01,413395.25,158008.72,130342.19,570.48,124473.86,82918.21,35271.21,6284.44
2020-08-01,Harrisburg/Scranton,weekly,2020-08-02,conventional,1.02,404069.78,161286.26,123273.13,342.16,119168.23,77512.7,35293.31,6362.22
2020-07-01,Harrisburg/Scranton,weekly,2020-07-26,conventional,1.04,441052.7,174733.82,133200.72,484.39,132633.77,82665.73,44881.37,5086.67
2020-07-01,Harrisburg/Scranton,weekly,2020-07-19,conventional,1.01,451348.23,170873.93,125316.37,540.33,154617.6,101634.74,45553.97,7428.89
2020-08-01,Hartford/Springfield,weekly,2020-08-09,conventional,1.33,410263.75,10507.79,321907.96,5276.06,72571.94,58562.39,11775.1,2234.45
