,date,avg_price,geography,units_4046,units_4225,units_4770,s_bags,l_bags,xl_bags,pcp,tavg,pdsi,phdi,zndx,pmdi,cdd,sp01,sp02,sp03,sp06,sp09,sp12,sp24,tmin,tmax
3300,2018-04-01,1.69,Sacramento,2328.74,3104.08,0.0,6537.53,3.33,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3301,2018-04-29,1.53,Sacramento,2342.23,4287.7,0.0,7582.78,6.67,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3302,2018-04-01,1.43,SouthCarolina,172.25,4549.9,78.98,13435.81,1109.85,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3303,2018-04-01,1.27,Detroit,802.07,3184.76,0.0,16612.55,1247.44,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3304,2018-04-29,1.59,Cincinnati/Dayton,561.8,4687.92,0.0,5486.16,8219.39,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3305,2018-04-29,1.54,Tampa,187.89,957.96,0.0,7074.83,2087.93,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3306,2018-04-08,1.17,Louisville,3.0,2000.96,0.0,5563.51,1314.7,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3307,2018-04-29,1.4,GreatLakes,4764.75,53468.03,0.0,129896.28,51299.25,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3308,2018-04-01,1.8,SanDiego,1118.68,14572.91,0.0,6439.17,10.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3309,2018-04-01,1.52,Phoenix/Tucson,3186.53,3843.92,0.0,11979.96,19.91,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3310,2018-04-08,1.41,Harrisburg/Scranton,332.29,275.38,9.0,18518.79,0.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3311,2018-04-29,1.55,Miami/FtLauderdale,615.57,573.92,0.0,8614.5,1104.51,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3312,2018-04-01,1.65,Cincinnati/Dayton,674.92,4818.46,0.0,4272.83,2123.79,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3313,2018-04-29,1.42,Columbus,415.72,1735.15,0.0,6754.42,7116.17,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3314,2018-04-01,1.67,Spokane,315.29,1862.56,0.0,1379.53,1382.22,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3315,2018-04-01,1.62,NorthernNewEngland,13.92,272.25,0.0,24983.63,0.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3316,2018-04-22,2.07,Raleigh/Greensboro,257.71,5817.09,131.69,8773.55,1907.66,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3317,2018-04-29,2.07,Raleigh/Greensboro,100.57,6785.27,159.77,6461.37,1493.09,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3318,2018-04-22,1.51,Boston,3.83,1831.25,0.0,31974.76,6785.18,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3319,2018-04-22,1.31,GrandRapids,3.06,1181.05,0.0,7608.79,28.9,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3320,2018-04-29,1.6,NorthernNewEngland,5.06,393.64,0.0,24087.46,6.66,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3321,2018-04-01,1.38,Tampa,149.02,667.42,0.0,8256.67,910.74,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3322,2018-04-01,1.51,Philadelphia,5427.99,5937.84,6.83,21699.19,112.02,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3323,2018-04-15,1.08,Buffalo/Rochester,490.19,125.72,0.0,17300.01,12205.38,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3324,2018-04-01,1.14,Buffalo/Rochester,383.03,155.36,0.0,6670.48,12420.13,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3325,2018-04-01,1.34,SouthCentral,27551.37,6192.01,0.0,119030.61,21259.01,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3326,2018-04-22,1.5,Sacramento,2497.04,4045.59,0.0,5723.85,16.67,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3327,2018-04-01,1.1,Syracuse,68.17,95.99,0.0,4958.02,4737.16,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3328,2018-04-22,1.57,SanFrancisco,9453.73,10691.02,0.0,16040.97,3.33,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3329,2018-04-01,1.44,Baltimore/Washington,1717.93,5446.85,61.01,40309.64,30.7,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3330,2018-04-29,1.43,SouthCarolina,174.5,4994.34,78.78,10105.46,2125.3,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3331,2018-04-29,1.16,GrandRapids,33.67,1212.23,0.0,10090.18,32.24,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3332,2018-04-01,1.73,NewYork,22456.82,42468.03,732.66,62281.47,2372.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3333,2018-04-01,1.6,Atlanta,530.93,4787.4,0.0,12021.66,2764.17,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3334,2018-04-15,1.27,Richmond/Norfolk,169.34,3840.42,86.39,19842.32,2466.44,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3335,2018-04-08,1.31,Atlanta,502.92,7003.27,0.0,15064.51,5586.37,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3336,2018-04-08,1.66,Chicago,209.7,27043.1,0.0,9820.34,60.65,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3337,2018-04-08,1.24,Nashville,73.57,2783.31,0.0,7846.48,3255.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3338,2018-04-22,1.63,Chicago,195.89,26600.35,0.0,11528.87,335.08,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3339,2018-04-22,1.48,Albany,195.24,269.14,0.0,2682.83,0.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3340,2018-04-29,1.94,Jacksonville,207.06,1092.77,0.0,2158.5,3091.97,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3341,2018-04-08,1.05,Buffalo/Rochester,395.67,73.09,0.0,17048.19,9961.44,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3342,2018-04-15,1.25,Houston,6479.96,87.1,0.0,26161.5,563.33,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3343,2018-04-15,1.55,Philadelphia,2709.76,3939.87,0.0,20448.55,7.25,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3344,2018-04-29,1.49,Phoenix/Tucson,2770.62,3944.35,0.0,13969.71,47.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3345,2018-04-08,1.42,SouthCentral,23461.56,6041.96,0.0,117741.43,24438.64,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3346,2018-04-01,1.33,Miami/FtLauderdale,114.34,244.9,0.0,9046.84,10.0,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3347,2018-04-29,1.82,Boise,1.41,1153.86,0.0,560.54,1491.82,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3348,2018-04-08,1.43,GreatLakes,5534.31,57669.81,0.0,123686.99,18312.22,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3349,2018-04-29,1.67,Portland,1617.18,9531.53,5.25,1610.84,19339.59,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3350,2018-04-01,1.45,Louisville,0.0,1374.52,0.0,2403.59,1373.02,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3351,2018-04-22,1.81,Boise,0.0,1137.06,0.0,655.03,1152.44,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3352,2018-04-22,1.47,Louisville,0.0,1536.9,0.0,2781.3,2361.7,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3353,2018-04-01,1.94,Jacksonville,212.62,1092.33,7.85,2421.71,3075.09,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3354,2018-04-15,1.85,NewYork,9797.66,21365.39,677.54,56893.76,893.66,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3355,2018-04-29,1.04,Buffalo/Rochester,642.34,110.04,0.0,19934.33,11238.84,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3356,2018-04-01,1.82,Boise,69.11,888.37,0.0,443.41,844.7,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3357,2018-04-29,1.41,NewOrleans/Mobile,683.99,157.35,0.0,7576.66,657.37,0.0,2.13,57.2,-2.63,-2.63,0.32,-1.65,20,0.62,1.04,-0.06,-0.71,-0.86,-0.98,0.77,44.3,70.0
3358,2018-05-13,1.39,Plains,4596.03,20598.33,2.38,50511.18,17715.99,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3359,2018-05-13,1.41,Dallas/FtWorth,4701.94,829.55,0.0,19243.75,3067.23,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3360,2018-05-27,1.3,Indianapolis,332.45,1809.58,0.0,3331.35,6230.84,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3361,2018-05-13,1.65,LasVegas,1561.04,2457.01,0.0,8594.69,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3362,2018-05-27,1.43,SouthCarolina,118.12,4632.97,45.54,13092.74,1395.82,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3363,2018-05-20,1.75,SanFrancisco,9662.73,11737.59,0.0,21811.69,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3364,2018-05-13,1.27,Tampa,91.99,361.39,0.0,8019.99,73.71,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3365,2018-05-27,1.29,Columbus,639.77,2576.89,0.0,6432.2,6629.84,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3366,2018-05-27,2.03,Charlotte,12.29,5632.2,151.75,6596.92,228.22,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3367,2018-05-06,1.44,Tampa,164.36,723.4,0.0,7835.95,1327.38,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3368,2018-05-06,1.65,NorthernNewEngland,1.43,292.08,0.0,21496.8,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3369,2018-05-13,1.6,Atlanta,240.58,4520.3,0.0,7666.71,9000.23,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3370,2018-05-20,1.77,Portland,1362.93,6940.44,3.45,2325.17,17203.17,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3371,2018-05-27,1.55,NorthernNewEngland,0.0,229.41,0.0,27994.7,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3372,2018-05-06,1.59,Spokane,267.67,1901.97,0.0,867.77,3315.35,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3373,2018-05-06,1.81,Portland,1670.5,11071.0,3.49,1916.43,13931.39,13.56,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3374,2018-05-13,1.64,Sacramento,2163.21,3679.52,0.0,4470.94,16.67,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3375,2018-05-06,1.68,Albany,37.95,248.07,0.0,2224.29,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3376,2018-05-27,1.2,GreatLakes,6980.84,58089.18,0.0,137414.16,46867.68,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3377,2018-05-06,1.65,Denver,14334.43,3016.75,67.86,7217.73,837.31,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3378,2018-05-27,1.35,Miami/FtLauderdale,91.39,295.56,0.0,8695.39,3.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3379,2018-05-27,1.65,Sacramento,2557.81,4400.52,0.0,6144.49,3.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3380,2018-05-06,1.21,Houston,7027.85,154.32,0.0,23493.87,453.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3381,2018-05-27,1.34,Denver,33130.03,2435.26,162.43,68142.66,1868.08,1.3,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3382,2018-05-13,1.37,NorthernNewEngland,1.69,264.46,0.0,30492.97,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3383,2018-05-06,1.03,Buffalo/Rochester,361.59,140.55,0.0,21683.7,10455.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3384,2018-05-13,1.32,SouthCentral,22648.07,5540.63,0.0,98653.99,28012.75,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3385,2018-05-13,1.16,StLouis,1187.5,2738.36,0.0,8990.31,1612.81,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3386,2018-05-13,1.73,NewYork,28163.41,35430.27,1030.82,62664.57,14.15,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3387,2018-05-06,1.66,LosAngeles,22997.06,23616.8,0.0,43963.75,13.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3388,2018-05-27,1.49,WestTex/NewMexico,2178.36,4223.47,0.0,18972.88,544.78,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3389,2018-05-06,1.54,Sacramento,2227.6,4120.26,0.0,4293.93,3.33,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3390,2018-05-06,1.5,Philadelphia,2344.49,3739.79,3.78,26217.39,35.78,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3391,2018-05-13,1.33,NewOrleans/Mobile,700.49,69.08,0.0,7873.32,657.79,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3392,2018-05-27,1.45,Roanoke,121.36,2093.04,0.0,6792.21,2893.66,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3393,2018-05-06,1.6,WestTex/NewMexico,1833.56,3313.54,0.0,13667.22,488.36,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3394,2018-05-13,1.13,Syracuse,144.73,240.09,0.0,5052.89,4204.98,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3395,2018-05-27,1.36,Pittsburgh,1158.56,34.39,0.0,16831.41,6.66,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3396,2018-05-13,1.79,Boise,0.0,981.72,0.0,586.89,1803.31,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3397,2018-05-06,1.66,Chicago,181.64,27064.52,0.0,11374.14,132.86,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3398,2018-05-20,1.54,Roanoke,239.27,1663.67,0.0,7327.14,3986.82,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3399,2018-05-06,1.78,Charlotte,23.36,6626.19,155.07,5993.8,681.99,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3400,2018-05-06,1.37,SouthCarolina,218.09,4574.97,47.51,12179.74,2510.36,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3401,2018-05-13,1.65,Chicago,127.9,26754.26,0.0,13919.7,10.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3402,2018-05-13,1.79,Portland,1419.69,7924.56,0.0,1810.39,17655.37,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3403,2018-05-06,1.42,Dallas/FtWorth,5185.39,758.78,0.0,22107.44,1807.3,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3404,2018-05-27,1.36,Richmond/Norfolk,120.05,4082.43,36.55,18181.23,2445.44,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3405,2018-05-20,1.57,Sacramento,2034.44,3712.52,0.0,5912.42,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3406,2018-05-06,2.13,Raleigh/Greensboro,68.19,6447.88,127.77,6531.71,1038.37,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3407,2018-05-27,1.35,SouthCentral,25044.3,7321.98,0.0,106056.21,24359.48,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3408,2018-05-13,1.14,Houston,6228.15,193.99,0.0,21961.48,476.67,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3409,2018-05-27,2.07,Hartford/Springfield,101.76,6834.69,1.42,7889.46,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3410,2018-05-13,1.7,LosAngeles,17566.59,30976.7,0.0,47340.43,0.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3411,2018-05-20,1.8,Boise,0.0,1013.57,0.0,624.96,1607.4,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3412,2018-05-06,1.36,Pittsburgh,1240.21,3.76,0.0,16063.05,16.67,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3413,2018-05-20,1.49,Boston,7.35,1888.02,0.0,35998.29,5752.05,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3414,2018-05-20,1.29,GrandRapids,52.52,1269.4,0.0,7029.12,85.03,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3415,2018-05-20,1.38,Harrisburg/Scranton,334.37,483.63,0.0,18502.92,6.66,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3416,2018-05-20,1.49,SanDiego,4268.66,16047.61,0.0,3164.52,10.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
3417,2018-05-27,1.27,Tampa,115.44,445.33,0.0,7976.68,20.0,0.0,0.66,63.0,-2.42,-2.42,-0.17,-1.48,35,-0.16,0.35,0.93,-0.92,-0.91,-0.94,0.78,50.1,75.9
